,Alert,Date,Time,Lat,Long,Vehicle,Speed,Likelihood of Collision,likely_collision,not_likely_collision,Head-on collision,Rear-end collision,Side-impact collision,Pedestrian collision,Multi-vehicle collision,Hit-and-run collision,Wrong-way collision
236,2,6/1/2022,8:04:14,12.955655,80.142948,2846,28,0.7809001566319935,1,0,0,0,0,0,0,0,0
237,2,6/1/2022,8:04:17,12.793861,80.019282,805,54,0.3531163187200819,0,1,0,0,0,0,0,0,0
238,1,6/1/2022,8:04:20,12.795164,80.020115,805,54,0.35458718760685193,0,1,0,0,0,0,0,0,0
239,2,6/1/2022,8:04:21,12.954831,80.142517,2846,41,0.7282276141114813,1,0,0,0,0,0,0,0,0
240,1,6/1/2022,8:04:39,12.953242,80.141675,2846,21,0.750411111802842,1,0,0,0,0,0,0,0,0
241,2,6/1/2022,8:04:48,12.796396,80.020924,805,60,0.2559320281079204,0,1,0,0,0,0,0,0,0
242,1,6/1/2022,8:04:50,12.953242,80.141675,2846,21,0.750411111802842,1,0,0,0,0,0,0,0,0
243,1,6/1/2022,8:05:22,12.951464,80.140379,2846,30,0.7811839960389981,1,0,0,0,0,0,0,0,0
244,2,6/1/2022,8:05:54,12.947855,80.137546,2846,52,0.5671145641865251,1,0,0,0,0,0,0,0,0
245,2,6/1/2022,8:05:55,12.807471,80.028184,805,58,0.2988499461687027,0,1,0,0,0,0,0,0,0
246,1,6/1/2022,8:05:56,12.947855,80.137546,2846,52,0.5671145641865251,1,0,0,0,0,0,0,0,0
247,2,6/1/2022,8:07:08,12.8219,80.037912,805,42,0.6002626230572683,1,0,0,0,0,0,0,0,0
248,2,6/1/2022,8:07:20,12.824217,80.039564,805,57,0.3338112231650754,0,1,0,0,0,0,0,0,0
249,2,6/1/2022,8:07:41,12.826686,80.041408,805,58,0.3191314718209248,0,1,0,0,0,0,0,0,0
250,1,6/1/2022,8:07:51,12.93565,80.126782,2846,27,0.7754038151576409,1,0,0,0,0,0,0,0,0
251,1,6/1/2022,8:08:05,12.934934,80.126131,2846,44,0.6786571881795432,1,0,0,0,0,0,0,0,0
252,1,6/1/2022,8:08:12,12.934045,80.125261,2846,52,0.5519537746184737,1,0,0,0,0,0,0,0,0
253,1,6/1/2022,8:08:55,12.930063,80.121326,2846,54,0.5109866273082437,1,0,0,0,0,0,0,0,0
254,1,6/1/2022,8:09:30,12.836011,80.051273,805,58,0.3285788449245522,0,1,0,0,0,0,0,0,0
255,2,6/1/2022,8:09:55,12.837029,80.052345,805,57,0.3472244504253218,0,1,0,0,0,0,0,0,0
256,1,6/1/2022,8:11:13,12.926884,80.118105,2846,12,0.6627208965043266,1,0,0,1,0,0,0,0,0
257,2,6/1/2022,8:11:27,12.926884,80.118105,2846,12,0.6627208965043266,1,0,0,0,0,0,0,0,0
258,3,6/1/2022,8:11:56,12.841825,80.057242,805,36,0.696227704965923,1,0,0,0,0,0,0,0,0
259,2,6/1/2022,8:12:23,12.926447,80.117631,2846,23,0.7611219279138762,1,0,0,0,0,0,0,0,0
260,2,6/1/2022,8:12:38,12.925127,80.116272,2846,38,0.7357992569536638,1,0,0,0,0,0,0,0,0
261,1,6/1/2022,8:13:18,12.920216,80.111283,2846,58,0.42451560984335546,0,1,0,0,0,0,0,0,0
262,1,6/1/2022,8:13:34,12.917444,80.10787,2846,54,0.4970226777971456,0,1,0,0,0,0,0,0,0
263,1,6/1/2022,8:14:03,12.910552,80.101074,2846,52,0.5263760605822213,1,0,0,0,0,0,0,0,0
264,1,6/1/2022,8:14:06,12.910552,80.101074,2846,52,0.5263760605822213,1,0,0,0,0,0,0,0,0
265,2,6/1/2022,8:14:51,12.856616,80.069507,805,56,0.3869140490203081,0,1,0,0,0,0,0,0,0
266,3,6/1/2022,8:17:22,12.906203,80.096338,2846,1,0.5006087981198941,1,0,0,0,0,0,0,0,0
267,1,6/1/2022,8:17:53,12.90601,80.096193,2846,16,0.7100588213625111,1,0,0,1,0,0,0,0,0
268,1,6/1/2022,8:18:06,12.905251,80.095648,2846,19,0.7358309057802842,1,0,0,1,0,0,0,0,0
269,1,6/1/2022,8:18:12,12.865479,80.074644,805,39,0.6817549137919353,1,0,0,0,0,0,0,0,0
270,2,6/1/2022,8:18:37,12.904063,80.094763,2846,34,0.7520576174114858,1,0,0,0,0,0,0,0,0
271,2,6/1/2022,8:18:46,12.866991,80.075232,805,40,0.6708992043383799,1,0,0,0,0,0,0,0,0
272,2,6/1/2022,8:19:13,12.869731,80.076324,805,33,0.7390902714965957,1,0,0,0,0,0,0,0,0
273,1,6/1/2022,8:19:16,12.869731,80.076324,805,33,0.7390902714965957,1,0,0,0,0,0,0,0,0
274,1,6/1/2022,8:19:24,12.900835,80.092213,2846,49,0.5692782970059955,1,0,0,0,0,0,0,0,0
275,2,6/1/2022,8:19:47,12.899776,80.091433,2846,53,0.4956521911068763,0,1,0,0,0,0,0,0,0
276,2,6/1/2022,8:20:47,13.006265,80.127376,1995,58,0.5355499531406909,1,0,0,0,0,0,0,0,0
277,1,6/1/2022,8:20:47,12.886148,80.083047,2846,61,0.3314415184741682,0,1,0,0,0,0,1,0,0
278,1,6/1/2022,8:21:29,12.999845,80.12545,1995,58,0.5275110982904372,1,0,0,0,0,0,0,0,0
279,1,6/1/2022,8:24:06,12.984884,80.120986,1995,58,0.5086464436686302,1,0,0,0,0,0,0,0,0
280,2,6/1/2022,8:25:24,12.980213,80.120703,1995,58,0.5025050745481157,1,0,0,0,0,0,0,0,0
281,2,6/1/2022,8:25:46,12.975876,80.11964,1995,55,0.5525860963917761,1,0,0,0,0,0,0,0,0
282,1,6/1/2022,10:04:18,12.877598,80.084304,5339,20,0.7416711965456145,1,0,0,0,0,0,0,0,0
283,2,6/1/2022,10:05:27,12.878192,80.082679,5339,45,0.6102594800738541,1,0,0,0,0,0,0,0,0
284,2,6/1/2022,10:05:29,12.878192,80.082679,5339,45,0.6102594800738541,1,0,0,0,0,0,0,0,0
285,2,6/1/2022,10:05:34,12.878592,80.081554,5339,44,0.6264009527696965,1,0,0,0,0,0,0,0,0
286,1,6/1/2022,10:06:56,12.864632,80.074536,5339,43,0.6270995572565465,1,0,0,0,0,0,0,0,0
287,2,6/1/2022,11:37:13,12.883423,80.081633,2846,39,0.6969971333817748,1,0,0,0,0,0,0,0,0
288,2,6/1/2022,11:39:39,12.888186,80.072965,2846,51,0.5211156007856765,1,0,0,0,0,0,0,0,0
289,2,6/1/2022,11:40:27,12.899835,80.070503,2846,47,0.6056254634342334,1,0,0,0,0,0,0,0,0
290,2,6/1/2022,11:40:44,12.903626,80.071327,2846,51,0.5413933533526087,1,0,0,0,0,0,0,0,0
291,2,6/1/2022,11:41:42,12.916262,80.075306,2846,56,0.46431064038887193,0,1,0,0,0,0,0,0,0
292,2,6/1/2022,11:42:02,12.91892,80.076137,2846,53,0.5238165886086605,1,0,0,0,0,0,0,0,0
293,2,6/1/2022,11:42:18,12.921342,80.076843,2846,53,0.5268346806859958,1,0,0,0,0,0,0,0,0
294,2,6/1/2022,11:42:39,12.924206,80.077729,2846,58,0.43651696660192085,0,1,0,0,0,0,0,0,0
295,2,6/1/2022,11:44:51,12.93394,80.081321,2846,52,0.5602442506745542,1,0,0,0,0,0,0,0,0
296,2,6/1/2022,11:46:02,12.943832,80.084967,2846,61,0.40441863782080484,0,1,0,0,0,0,0,0,0
297,2,6/1/2022,11:46:41,12.947817,80.086464,2846,52,0.5767087979654443,1,0,0,0,0,0,0,0,0
298,2,6/1/2022,11:46:59,12.950664,80.087538,2846,55,0.5261601297150285,1,0,0,0,0,0,0,0,0
299,2,6/1/2022,11:47:40,12.955171,80.089269,2846,1,0.4852145142072754,0,1,0,0,0,0,0,0,0
300,3,6/1/2022,11:50:19,12.966529,80.090406,2846,10,0.6260885984304804,1,0,0,0,0,0,0,0,0
301,2,6/1/2022,12:01:11,12.853269,80.066929,5339,3,0.5473328567637241,1,0,0,0,0,0,0,0,0
302,1,6/1/2022,12:02:05,12.854437,80.0679,5339,39,0.6723102381778886,1,0,0,0,0,0,0,0,0
303,2,6/1/2022,12:05:08,12.866663,80.07517,5339,1,0.5113908059604036,1,0,0,0,0,0,0,0,0
304,2,6/1/2022,12:10:51,12.884343,80.082014,5339,1,0.5064794999102177,1,0,0,0,0,0,0,0,0
305,3,6/1/2022,12:16:28,12.878925,80.080781,5339,14,0.6920787728557327,1,0,0,0,0,0,0,0,0
306,3,6/1/2022,16:31:38,12.875752,80.083842,805,3,0.5418516097961861,1,0,0,0,0,0,0,0,0
307,1,6/1/2022,16:32:46,12.878074,80.083032,805,49,0.5423227811922839,1,0,0,0,0,0,0,0,0
308,2,6/1/2022,16:36:08,12.878899,80.080271,805,19,0.7354623908989583,1,0,0,0,0,0,0,0,0
309,2,6/1/2022,16:36:28,12.875727,80.078974,805,61,0.31956870383523994,0,1,0,0,0,0,0,0,0
310,2,6/1/2022,16:36:53,12.873168,80.077852,805,56,0.4067923481038366,0,1,0,0,0,0,0,0,0
311,2,6/1/2022,16:38:44,12.864328,80.07445,805,54,0.433315149205537,0,1,0,0,0,0,0,0,0
312,1,6/1/2022,16:40:14,12.859471,80.07196,805,35,0.717850186238347,1,0,0,0,0,0,0,0,0
313,1,6/1/2022,16:40:18,12.859471,80.07196,805,35,0.717850186238347,1,0,0,0,0,0,0,0,0
314,2,6/1/2022,16:40:32,12.858672,80.071359,805,45,0.5892955043105542,1,0,0,0,0,0,0,0,0
315,1,6/1/2022,16:40:46,12.856501,80.069621,805,56,0.3867433863110113,0,1,0,0,0,0,0,0,0
316,2,6/1/2022,16:41:09,12.855349,80.068764,805,57,0.36713295595965534,0,1,0,0,0,0,0,0,0
317,2,6/1/2022,16:41:21,12.854186,80.067912,805,59,0.33020327745276057,0,1,0,0,0,0,0,0,0
318,1,6/1/2022,16:41:42,12.850645,80.06538,805,47,0.5463672798317014,1,0,0,0,0,0,0,0,0
319,1,6/1/2022,16:41:43,12.850645,80.06538,805,47,0.5463672798317014,1,0,0,0,0,0,0,0,0
320,1,6/1/2022,16:45:02,12.84065,80.056479,805,1,0.5180815407295495,1,0,0,1,0,0,0,0,0
321,2,6/1/2022,16:45:11,12.840297,80.056058,805,32,0.7288067551563207,1,0,0,0,0,0,0,0,0
322,2,6/1/2022,16:45:30,12.839004,80.054618,805,59,0.3143470114302623,0,1,0,0,0,0,0,0,0
323,2,6/1/2022,16:46:02,12.837355,80.052884,805,59,0.3126996501357998,0,1,0,0,0,0,0,0,0
324,1,6/1/2022,16:46:33,12.832443,80.047778,805,57,0.3423957005051642,0,1,0,0,0,0,0,0,0
325,2,6/1/2022,16:47:34,12.830615,80.045825,805,21,0.7415866294859683,1,0,0,0,0,0,0,0,0
326,2,6/1/2022,16:48:01,12.829548,80.044676,805,52,0.43088256871316033,0,1,0,0,0,0,0,0,0
327,2,6/1/2022,16:48:09,12.827912,80.043004,805,56,0.3554629905358926,0,1,0,0,0,0,0,0,0
328,1,6/1/2022,16:48:53,12.821134,80.037588,805,31,0.7247428244656717,1,0,0,0,0,0,0,0,0
329,2,6/1/2022,16:49:12,12.821134,80.037588,805,31,0.7247428244656717,1,0,0,0,0,0,0,0,0
330,2,6/1/2022,16:49:18,12.819882,80.036703,805,49,0.47575522739721204,0,1,0,0,0,0,0,0,0
331,2,6/1/2022,16:51:13,12.806352,80.027635,805,59,0.28132636824873714,0,1,0,0,0,0,0,0,0
332,1,6/1/2022,16:51:56,12.80241,80.025049,805,57,0.3102449334766842,0,1,0,0,0,0,0,0,0
333,1,6/1/2022,16:52:39,12.798124,80.022267,805,50,0.4313619441413162,0,1,0,0,0,0,0,0,0
334,1,6/1/2022,16:52:41,12.798124,80.022267,805,50,0.4313619441413162,0,1,0,0,0,0,0,0,0
335,1,6/1/2022,16:52:41,12.798124,80.022267,805,50,0.4313619441413162,0,1,0,0,0,0,0,0,0
336,2,6/1/2022,16:56:19,12.785177,80.014144,805,58,0.2759928469261678,0,1,0,0,0,0,0,0,0
337,2,6/1/2022,16:57:27,12.778881,80.011305,805,58,0.26953999770706505,0,1,0,0,0,0,0,0,0
338,2,6/1/2022,16:57:40,12.778881,80.011305,805,58,0.26953999770706505,0,1,0,0,0,0,0,0,0
339,2,6/1/2022,16:59:47,12.757106,80.002442,805,58,0.24778427678395226,0,1,0,0,0,0,0,0,0
340,2,6/1/2022,17:01:09,12.749089,79.997278,805,57,0.25523384001809457,0,1,0,0,0,0,0,0,0
341,2,6/1/2022,17:01:22,12.749089,79.997278,805,57,0.25523384001809457,0,1,0,0,0,0,0,0,0
342,0,6/1/2022,17:01:28,12.747127,79.995694,805,58,0.23860960253072347,0,1,0,0,0,0,0,0,0
343,2,6/1/2022,17:03:48,12.742694,79.992134,805,17,0.7126646006978944,1,0,0,0,0,0,0,0,0
344,1,6/1/2022,17:06:26,12.723498,79.981837,805,28,0.6843140042311003,1,0,0,0,0,0,0,0,0
345,2,6/1/2022,17:07:22,12.721416,79.981373,805,32,0.6422999907483689,1,0,0,0,0,0,0,0,0
346,2,6/1/2022,17:07:58,12.71589,79.980717,805,58,0.21050647188332566,0,1,0,0,0,0,0,0,0
347,1,6/1/2022,17:09:18,12.704411,79.973162,805,48,0.35704964462180067,0,1,0,0,0,0,0,0,0
348,1,6/1/2022,17:09:36,12.703771,79.972302,805,40,0.5014303031158966,1,0,0,0,0,0,0,0,0
349,2,6/1/2022,17:09:40,12.703024,79.971372,805,50,0.32082357496313396,0,1,0,0,0,0,0,0,0
350,1,6/1/2022,17:09:55,12.702188,79.970316,805,53,0.2708719732492126,0,1,0,0,0,0,0,0,0
351,1,6/1/2022,17:10:00,12.702188,79.970316,805,53,0.2708719732492126,0,1,0,0,0,0,0,0,0
352,1,6/1/2022,17:12:40,12.69758,79.975137,805,31,0.6322085414392994,1,0,0,0,0,0,0,0,0
353,1,6/1/2022,17:14:39,12.694532,79.978446,805,28,0.6617471047516001,1,0,0,0,0,0,0,0,0
354,3,6/1/2022,17:15:05,12.693963,79.979027,805,1,0.5531735288178785,1,0,0,0,0,0,0,0,0
355,3,6/1/2022,17:15:54,12.691746,79.980376,805,24,0.6897837166621952,1,0,0,0,0,0,0,0,0
356,3,6/1/2022,17:16:05,12.691414,79.980685,805,17,0.7018156242566573,1,0,0,0,0,0,0,0,0
357,3,6/1/2022,17:19:01,12.684107,79.983364,805,1,0.5555525532462336,1,0,0,0,0,0,0,0,0
358,1,6/1/2022,17:20:15,12.681486,79.981856,805,37,0.5237181454510337,1,0,0,0,0,0,0,0,0
359,1,6/1/2022,17:20:18,12.680532,79.981268,805,38,0.5054071092913941,1,0,0,0,0,0,0,0,0
360,1,6/1/2022,17:20:19,12.680532,79.981268,805,38,0.5054071092913941,1,0,0,0,0,0,0,0,0
361,3,6/1/2022,17:21:28,12.678134,79.979764,805,12,0.6779847102584664,1,0,0,0,0,0,0,0,0
362,2,6/1/2022,17:24:05,12.672862,79.976434,805,42,0.424682338253016,0,1,0,0,0,0,0,0,0
363,2,6/1/2022,17:24:28,12.672862,79.976434,805,42,0.424682338253016,0,1,0,0,0,0,0,0,0
364,2,6/1/2022,17:25:06,12.66334,79.968081,805,57,0.17877209658179738,0,1,0,0,0,0,0,0,0
365,2,6/1/2022,17:26:04,12.659546,79.963548,805,59,0.15400683440170745,0,1,0,0,0,0,0,0,0
366,2,6/1/2022,17:27:06,12.657156,79.957148,805,31,0.5934185096175595,1,0,0,0,0,0,0,0,0
367,2,6/1/2022,17:27:30,12.656529,79.955378,805,57,0.17478481333935714,0,1,0,0,0,0,0,0,0
368,1,6/1/2022,17:30:00,12.653173,79.942308,805,51,0.25362357448178563,0,1,0,0,0,0,0,0,0
369,2,6/1/2022,17:30:27,12.649416,79.941202,805,51,0.2498769131146731,0,1,0,0,0,0,0,0,0
370,1,6/1/2022,17:30:47,12.647325,79.940521,805,50,0.26290487789397715,0,1,0,0,0,0,0,0,0
371,2,6/1/2022,17:32:33,12.635872,79.933815,805,53,0.20949951004636772,0,1,0,0,0,0,0,0,0
372,2,6/1/2022,17:33:09,12.630513,79.93147,805,52,0.21826284747930558,0,1,0,0,0,0,0,0,0
373,2,6/1/2022,17:33:25,12.628899,79.930716,805,51,0.23070595082906747,0,1,0,0,0,0,0,0,0
374,2,6/1/2022,17:33:48,12.624906,79.928999,805,57,0.1535406737417902,0,1,0,0,0,0,0,0,0
375,2,6/1/2022,17:34:27,12.620676,79.927323,805,58,0.14060239645585132,0,1,0,0,0,0,0,0,0
376,1,6/1/2022,17:34:33,12.618543,79.926772,805,58,0.13921559074489914,0,1,0,0,0,0,0,0,0
377,2,6/1/2022,17:34:44,12.616413,79.926202,805,57,0.14774231769040885,0,1,0,0,0,0,0,0,0
378,2,6/1/2022,17:35:05,12.614432,79.925271,805,58,0.1366186592203387,0,1,0,0,0,0,0,0,0
379,1,6/1/2022,17:35:10,12.614432,79.925271,805,58,0.1366186592203387,0,1,0,0,0,0,0,0,0
380,1,6/1/2022,17:35:13,12.612638,79.924241,805,55,0.16652198332132384,0,1,0,0,0,0,0,0,0
381,2,6/1/2022,17:35:36,12.610842,79.923215,805,58,0.13445756728886832,0,1,0,0,0,0,0,0,0
382,2,6/1/2022,17:35:46,12.609115,79.922207,805,48,0.25569851041696967,0,1,0,0,0,0,0,0,0
383,2,6/1/2022,17:36:07,12.607986,79.92155,805,43,0.3356590772792361,0,1,0,0,0,0,0,0,0
384,2,6/1/2022,17:36:26,12.60606,79.920885,805,57,0.14111265166216228,0,1,0,0,0,0,0,0,0
385,2,6/1/2022,17:36:54,12.60171,79.920147,805,58,0.1288818891879321,0,1,0,0,0,0,0,0,0
386,2,6/1/2022,17:37:02,12.599377,79.919906,805,58,0.12743761433215567,0,1,0,0,0,0,0,0,0
387,2,6/1/2022,17:38:05,12.59004,79.919344,805,58,0.1217568253946453,0,1,0,0,0,0,0,0,0
388,2,6/1/2022,17:38:16,12.59004,79.919344,805,58,0.1217568253946453,0,1,0,0,0,0,0,0,0
389,1,6/1/2022,17:39:18,12.580941,79.918765,805,58,0.11643231677580858,0,1,0,0,0,0,0,0,0
390,1,6/1/2022,17:39:25,12.578793,79.917837,805,58,0.11527360359586555,0,1,0,0,0,0,0,0,0
391,2,6/1/2022,17:39:38,12.578793,79.917837,805,58,0.11527360359586555,0,1,0,0,0,0,0,0,0
392,1,6/1/2022,17:39:43,12.576391,79.917196,805,57,0.12240461747965206,0,1,0,0,0,0,0,0,0
393,1,6/1/2022,17:39:50,12.576391,79.917196,805,57,0.12240461747965206,0,1,0,0,0,0,0,0,0
394,1,6/1/2022,17:40:18,12.571883,79.916218,805,55,0.13794910479388012,0,1,0,0,0,0,0,0,0
395,2,6/1/2022,17:43:01,12.551896,79.907017,805,58,0.10152513465106358,0,1,0,0,0,0,0,0,0
396,2,6/1/2022,17:43:28,12.549708,79.906166,805,58,0.10047030084068319,0,1,0,0,0,0,0,0,0
397,2,6/1/2022,17:43:51,12.544951,79.905251,805,58,0.09813955977662463,0,1,0,0,0,0,0,0,0
398,2,6/1/2022,17:44:03,12.542846,79.904844,805,51,0.1593857998353163,0,1,0,0,0,0,0,0,0
399,2,6/1/2022,17:45:41,12.531385,79.900272,805,1,0.577862957503057,1,0,0,0,0,0,0,0,0
400,2,6/1/2022,17:46:02,12.531385,79.900272,805,1,0.577862957503057,1,0,0,0,0,0,0,0,0
401,0,6/1/2022,17:46:32,12.528537,79.898806,805,59,0.08420160029875466,0,1,0,0,0,0,0,0,0
402,2,6/1/2022,17:46:36,12.528537,79.898806,805,59,0.08420160029875466,0,1,0,0,0,0,0,0,0
403,1,6/1/2022,17:48:53,12.514417,79.888285,805,17,0.6213183304670529,1,0,0,1,0,0,0,0,0
404,3,6/1/2022,17:50:44,12.510567,79.88506,805,1,0.5791490204129608,1,0,0,0,0,0,0,0,0
405,2,6/1/2022,17:52:57,12.506524,79.880657,805,1,0.5793255432562706,1,0,0,0,0,0,0,0,0
406,2,6/1/2022,17:53:05,12.506056,79.88016,805,30,0.4441203752530947,0,1,0,0,0,0,0,0,0
407,1,6/1/2022,17:53:23,12.504652,79.879036,805,52,0.12607905437069214,0,1,0,0,0,0,0,0,0
408,2,6/1/2022,17:54:35,12.497942,79.873611,805,56,0.0916381338336165,0,1,0,0,0,0,0,0,0
409,2,6/1/2022,17:55:04,12.496295,79.872113,805,12,0.6328046186929949,1,0,0,0,0,0,0,0,0
410,2,6/1/2022,17:55:41,12.498964,79.874267,805,48,0.1623087451917096,0,1,0,0,0,0,0,0,0
411,2,6/1/2022,17:55:59,12.500551,79.875565,805,56,0.09273093553287998,0,1,0,0,0,0,0,0,0
412,2,6/1/2022,17:56:16,12.50405,79.87834,805,59,0.07533506197585398,0,1,0,0,0,0,0,0,0
413,2,6/1/2022,17:56:31,12.50405,79.87834,805,59,0.07533506197585398,0,1,0,0,0,0,0,0,0
414,2,6/1/2022,17:58:28,12.515652,79.88697,805,1,0.578856103419975,1,0,0,0,0,0,0,0,0
415,2,6/1/2022,17:58:54,12.515652,79.88697,805,1,0.578856103419975,1,0,0,0,0,0,0,0,0
416,2,6/1/2022,18:00:19,12.522698,79.895862,805,58,0.0882111287897999,0,1,0,0,0,0,0,0,0
417,2,6/1/2022,18:00:55,12.52697,79.897829,805,57,0.09692005296642797,0,1,0,0,0,0,0,0,0
418,2,6/1/2022,18:01:08,12.529063,79.898895,805,58,0.09093070397583741,0,1,0,0,0,0,0,0,0
419,2,6/1/2022,18:01:14,12.529063,79.898895,805,58,0.09093070397583741,0,1,0,0,0,0,0,0,0
420,2,6/1/2022,18:01:38,12.533313,79.90091,805,58,0.09278877624626261,0,1,0,0,0,0,0,0,0
421,2,6/1/2022,18:02:02,12.535407,79.901978,805,58,0.0937111830327576,0,1,0,0,0,0,0,0,0
422,2,6/1/2022,18:02:22,12.537418,79.903213,805,58,0.09458939355077083,0,1,0,0,0,0,0,0,0
423,1,6/1/2022,18:03:05,12.543968,79.904934,805,59,0.09073789941675671,0,1,0,0,0,0,0,0,0
424,2,6/1/2022,18:03:18,12.546264,79.90535,805,56,0.11421876062431191,0,1,0,0,0,0,0,0,0
425,2,6/1/2022,18:03:47,12.549946,79.906083,805,33,0.4422233601178435,0,1,0,0,0,0,0,0,0
426,2,6/1/2022,18:03:58,12.549946,79.906083,805,33,0.4422233601178435,0,1,0,0,0,0,0,0,0
427,2,6/1/2022,18:04:04,12.551812,79.906812,805,60,0.08759791879972137,0,1,0,0,0,0,0,0,0
428,2,6/1/2022,18:05:18,12.560147,79.911236,805,58,0.10550958832328726,0,1,0,0,0,0,0,0,0
429,1,6/1/2022,18:05:50,12.56422,79.913604,805,58,0.10750303039663546,0,1,0,0,0,0,0,0,0
430,2,6/1/2022,18:06:13,12.568625,79.915205,805,57,0.11795991769178234,0,1,0,0,0,0,0,0,0
431,2,6/1/2022,18:06:45,12.572873,79.916322,805,59,0.10421506449865592,0,1,0,0,0,0,0,0,0
432,2,6/1/2022,18:07:01,12.575176,79.916787,805,58,0.11330098250611946,0,1,0,0,0,0,0,0,0
433,2,6/1/2022,18:07:35,12.579797,79.918132,805,58,0.11582606344981045,0,1,0,0,0,0,0,0,0
434,1,6/1/2022,18:07:56,12.582019,79.91889,805,57,0.1256904910631213,0,1,0,0,0,0,0,0,0
435,2,6/1/2022,18:08:14,12.584327,79.919228,805,58,0.11836797274017065,0,1,0,0,0,0,0,0,0
436,2,6/1/2022,18:08:41,12.588697,79.91925,805,54,0.15978421327470255,0,1,0,0,0,0,0,0,0
437,2,6/1/2022,18:09:34,12.595677,79.919358,805,57,0.13433493487875733,0,1,0,0,0,0,0,0,0
438,1,6/1/2022,18:09:51,12.598005,79.919608,805,58,0.12660934934232507,0,1,0,0,0,0,0,0,0
439,2,6/1/2022,18:10:11,12.60034,79.919846,805,58,0.12804726113352013,0,1,0,0,0,0,0,0,0
440,2,6/1/2022,18:10:51,12.607156,79.921083,805,55,0.16266435860727713,0,1,0,0,0,0,0,0,0
441,2,6/1/2022,18:11:04,12.609255,79.922144,805,58,0.13352729330665672,0,1,0,0,0,0,0,0,0
442,2,6/1/2022,18:11:17,12.611295,79.92331,805,58,0.1347449850202725,0,1,0,0,0,0,0,0,0
443,2,6/1/2022,18:11:27,12.611295,79.92331,805,58,0.1347449850202725,0,1,0,0,0,0,0,0,0
444,2,6/1/2022,18:11:33,12.613343,79.924468,805,58,0.1359779920615581,0,1,0,0,0,0,0,0,0
445,2,6/1/2022,18:11:54,12.615383,79.925636,805,58,0.13721402370435226,0,1,0,0,0,0,0,0,0
446,1,6/1/2022,18:13:12,12.626989,79.929758,805,58,0.1446890708167728,0,1,0,0,0,0,0,0,0
447,2,6/1/2022,18:13:37,12.629141,79.930685,805,58,0.14609391144051637,0,1,0,0,0,0,0,0,0
448,2,6/1/2022,18:13:52,12.631086,79.931525,805,47,0.2939435785362102,0,1,0,0,0,0,0,0,0
449,2,6/1/2022,18:14:15,12.632849,79.93228,805,53,0.2069337144285633,0,1,0,0,0,0,0,0,0
450,2,6/1/2022,18:14:39,12.637028,79.934337,805,58,0.1513100799457016,0,1,0,0,0,0,0,0,0
451,2,6/1/2022,18:15:10,12.641011,79.936865,805,58,0.15392537818511298,0,1,0,0,0,0,0,0,0
452,2,6/1/2022,18:15:51,12.647011,79.940294,805,57,0.1690105337686301,0,1,0,0,0,0,0,0,0
453,2,6/1/2022,18:16:10,12.649167,79.940538,805,58,0.15956494602851742,0,1,0,0,0,0,0,0,0
454,2,6/1/2022,18:16:26,12.651547,79.940279,805,47,0.31616546211757185,0,1,0,0,0,0,0,0,0
455,1,6/1/2022,18:16:47,12.653768,79.94006,805,57,0.1744248205071671,0,1,0,0,0,0,0,0,0
456,1,6/1/2022,18:16:53,12.653768,79.94006,805,57,0.1744248205071671,0,1,0,0,0,0,0,0,0
457,1,6/1/2022,18:16:59,12.65608,79.940253,805,57,0.1762742850020299,0,1,0,0,0,0,0,0,0
458,2,6/1/2022,18:17:19,12.657881,79.941578,805,58,0.1661090626665363,0,1,0,0,0,0,0,0,0
459,2,6/1/2022,18:18:30,12.656468,79.950532,805,58,0.16397062348669703,0,1,0,0,0,0,0,0,0
460,2,6/1/2022,18:19:16,12.657406,79.957377,805,58,0.16389633472760773,0,1,0,0,0,0,0,0,0
461,2,6/1/2022,18:19:41,12.660449,79.960777,805,57,0.17730723391204523,0,1,0,0,0,0,0,0,0
462,2,6/1/2022,18:20:09,12.660449,79.960777,805,57,0.17730723391204523,0,1,0,0,0,0,0,0,0
463,2,6/1/2022,18:20:46,12.669458,79.958543,805,57,0.1850709514657718,0,1,0,0,0,0,0,0,0
464,2,6/1/2022,18:21:49,12.678825,79.958401,805,58,0.18089200227247396,0,1,0,0,0,0,0,0,0
465,2,6/1/2022,18:22:20,12.683502,79.958512,805,58,0.18479111764954256,0,1,0,0,0,0,0,0,0
466,2,6/1/2022,18:22:25,12.683502,79.958512,805,58,0.18479111764954256,0,1,0,0,0,0,0,0,0
467,2,6/1/2022,18:22:52,12.688036,79.959839,805,58,0.1884734575734926,0,1,0,0,0,0,0,0,0
468,2,6/1/2022,18:23:19,12.690009,79.961286,805,56,0.2159325634587474,0,1,0,0,0,0,0,0,0
469,2,6/1/2022,18:23:37,12.692793,79.964498,805,58,0.19196686333401042,0,1,0,0,0,0,0,0,0
470,2,6/1/2022,18:23:58,12.694849,79.965652,805,58,0.19360499726851346,0,1,0,0,0,0,0,0,0
471,2,6/1/2022,18:24:22,12.696921,79.966763,805,58,0.19527323264667745,0,1,0,0,0,0,0,0,0
472,2,6/1/2022,18:24:46,12.698959,79.967922,805,58,0.19691556175989808,0,1,0,0,0,0,0,0,0
473,2,6/1/2022,18:24:56,12.70102,79.969081,805,59,0.18609284133646414,0,1,0,0,0,0,0,0,0
